,property_title,url,address,listing_class,plan_name,available,price_range,bedrooms,bathrooms,area_sq_ft,detail_text
2939,Lerner Springs at Reston,https://www.apartments.com/lerner-springs-at-reston-reston-va/w332dkl/,"12065-12065 Greywing Sq, Reston, VA 20191","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Malibu,True,"$1,595 – $1,822",1,1,834,"1 bed, 1 bath, 834 sq ft $500 deposit"
2940,Lerner Springs at Reston,https://www.apartments.com/lerner-springs-at-reston-reston-va/w332dkl/,"12065-12065 Greywing Sq, Reston, VA 20191","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Bel Air - Den Deluxe,True,"$1,708 – $1,950",1,1,"1,043","1 bed, 1 bath, 1,043 sq ft $500 deposit"
2941,Lerner Springs at Reston,https://www.apartments.com/lerner-springs-at-reston-reston-va/w332dkl/,"12065-12065 Greywing Sq, Reston, VA 20191","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Mirage - Den,True,"$1,633 – $1,851",1,1,975,"1 bed, 1 bath, 975 sq ft $500 deposit"
2942,Lerner Springs at Reston,https://www.apartments.com/lerner-springs-at-reston-reston-va/w332dkl/,"12065-12065 Greywing Sq, Reston, VA 20191","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Monterey,True,"$1,755 – $2,227",2,5,"1,058","2 beds, 1.5 baths, 1,058 sq ft $500 deposit"
2943,Lerner Springs at Reston,https://www.apartments.com/lerner-springs-at-reston-reston-va/w332dkl/,"12065-12065 Greywing Sq, Reston, VA 20191","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Malibu Jr.,True,"$1,565 – $1,788",1,1,761,"1 bed, 1 bath, 761 sq ft $500 deposit"
2944,Lerner Springs at Reston,https://www.apartments.com/lerner-springs-at-reston-reston-va/w332dkl/,"12065-12065 Greywing Sq, Reston, VA 20191","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Malibu,True,"$1,595 – $1,822",1,1,834,"1 bed, 1 bath, 834 sq ft $500 deposit"
2945,Lerner Springs at Reston,https://www.apartments.com/lerner-springs-at-reston-reston-va/w332dkl/,"12065-12065 Greywing Sq, Reston, VA 20191","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Bel Air - Den Deluxe,True,"$1,708 – $1,950",1,1,"1,043","1 bed, 1 bath, 1,043 sq ft $500 deposit"
2946,Lerner Springs at Reston,https://www.apartments.com/lerner-springs-at-reston-reston-va/w332dkl/,"12065-12065 Greywing Sq, Reston, VA 20191","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Mirage - Den,True,"$1,633 – $1,851",1,1,975,"1 bed, 1 bath, 975 sq ft $500 deposit"
2947,Lerner Springs at Reston,https://www.apartments.com/lerner-springs-at-reston-reston-va/w332dkl/,"12065-12065 Greywing Sq, Reston, VA 20191","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Monterey,True,"$1,755 – $2,227",2,5,"1,058","2 beds, 1.5 baths, 1,058 sq ft $500 deposit"
2948,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Studio (WHU 120%) - Income Restricted,True,"$1,918",0,1,587,"studio, 1 bath, 587 sq ft $300 deposit"
2949,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",S02 - Studio,True,"$2,294 – $3,075",0,1,555,"studio, 1 bath, 555 sq ft $300 deposit"
2950,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",S06 - Studio,True,"$1,978 – $2,174",0,1,556,"studio, 1 bath, 556 sq ft $300 deposit"
2951,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",A19 - One Bedroom,True,"$1,846 – $2,362",1,1,590,"1 bed, 1 bath, 590 sq ft $300 deposit"
2952,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",A08 - One Bedroom,True,"$1,970 – $2,317",1,1,600,"1 bed, 1 bath, 600 sq ft $300 deposit"
2953,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",A07 - One Bedroom One Bath,True,"$2,513 – $2,785",1,1,738,"1 bed, 1 bath, 738 sq ft $300 deposit"
2954,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",A11 - One Bedroom,True,"$1,960 – $2,186",1,1,600,"1 bed, 1 bath, 600 sq ft $300 deposit"
2955,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",A04 - One Bedroom One Bath,True,"$2,401 – $2,718",1,1,800,"1 bed, 1 bath, 800 sq ft $300 deposit"
2956,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",C02 - Two Bedroom Two Bath,True,"$2,552 – $3,404",2,2,984,"2 beds, 2 baths, 984 sq ft $300 deposit"
2957,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",D12 - Two Bedroom,True,"$2,695 – $3,348",2,2,"1,018","2 beds, 2 baths, 1,018 sq ft $300 deposit"
2958,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",D07 - Two Bedroom Two Bath,True,"$3,179 – $3,927",2,2,"1,155","2 beds, 2 baths, 1,155 sq ft $300 deposit"
2959,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",D08 - Two Bedroom Two Bath,True,"$3,207 – $4,145",2,2,"1,182","2 beds, 2 baths, 1,182 sq ft $300 deposit"
2960,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",D01 - Two Bedroom Two Bath,True,"$3,049 – $4,141",2,2,"1,098","2 beds, 2 baths, 1,098 sq ft $300 deposit"
2961,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",D10 - Two Bedroom Two Bath,True,"$2,868 – $3,093",2,2,"1,057","2 beds, 2 baths, 1,057 sq ft $300 deposit"
2962,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",D14 - Two Bedroom,True,"$2,525 – $2,744",2,2,"1,009","2 beds, 2 baths, 1,009 sq ft $300 deposit"
2963,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",DLL - Two Bedroom,True,"$3,015 – $3,242",2,2,"1,147","2 beds, 2 baths, 1,147 sq ft $300 deposit"
2964,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",D03 - Two Bedroom Two Bath,True,"$3,174 – $3,404",2,2,"1,120","2 beds, 2 baths, 1,120 sq ft $300 deposit"
2965,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Studio (WHU 120%) - Income Restricted,True,"$1,918",0,1,587,"studio, 1 bath, 587 sq ft $300 deposit"
2966,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",S02 - Studio,True,"$2,294 – $3,075",0,1,555,"studio, 1 bath, 555 sq ft $300 deposit"
2967,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",S06 - Studio,True,"$1,978 – $2,174",0,1,556,"studio, 1 bath, 556 sq ft $300 deposit"
2968,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",A19 - One Bedroom,True,"$1,846 – $2,362",1,1,590,"1 bed, 1 bath, 590 sq ft $300 deposit"
2969,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",A08 - One Bedroom,True,"$1,970 – $2,317",1,1,600,"1 bed, 1 bath, 600 sq ft $300 deposit"
2970,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",A07 - One Bedroom One Bath,True,"$2,513 – $2,785",1,1,738,"1 bed, 1 bath, 738 sq ft $300 deposit"
2971,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",A11 - One Bedroom,True,"$1,960 – $2,186",1,1,600,"1 bed, 1 bath, 600 sq ft $300 deposit"
2972,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",A04 - One Bedroom One Bath,True,"$2,401 – $2,718",1,1,800,"1 bed, 1 bath, 800 sq ft $300 deposit"
2973,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",C02 - Two Bedroom Two Bath,True,"$2,552 – $3,404",2,2,984,"2 beds, 2 baths, 984 sq ft $300 deposit"
2974,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",D12 - Two Bedroom,True,"$2,695 – $3,348",2,2,"1,018","2 beds, 2 baths, 1,018 sq ft $300 deposit"
2975,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",D07 - Two Bedroom Two Bath,True,"$3,179 – $3,927",2,2,"1,155","2 beds, 2 baths, 1,155 sq ft $300 deposit"
2976,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",D08 - Two Bedroom Two Bath,True,"$3,207 – $4,145",2,2,"1,182","2 beds, 2 baths, 1,182 sq ft $300 deposit"
2977,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",D01 - Two Bedroom Two Bath,True,"$3,049 – $4,141",2,2,"1,098","2 beds, 2 baths, 1,098 sq ft $300 deposit"
2978,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",D10 - Two Bedroom Two Bath,True,"$2,868 – $3,093",2,2,"1,057","2 beds, 2 baths, 1,057 sq ft $300 deposit"
2979,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",D14 - Two Bedroom,True,"$2,525 – $2,744",2,2,"1,009","2 beds, 2 baths, 1,009 sq ft $300 deposit"
2980,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",DLL - Two Bedroom,True,"$3,015 – $3,242",2,2,"1,147","2 beds, 2 baths, 1,147 sq ft $300 deposit"
2981,Modera Mosaic,https://www.apartments.com/modera-mosaic-fairfax-va/eqj2z7n/,"2920 District Ave, Fairfax, VA 22031","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",D03 - Two Bedroom Two Bath,True,"$3,174 – $3,404",2,2,"1,120","2 beds, 2 baths, 1,120 sq ft $300 deposit"
2982,Dulles Greene,https://www.apartments.com/dulles-greene-herndon-va/re364d2/,"2150 Astoria Cir, Herndon, VA 20170","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Astoria,True,"$1,745 – $3,620",1,1,750,"1 bed, 1 bath, 750 sq ft 2 – 12 month lease"
2983,Dulles Greene,https://www.apartments.com/dulles-greene-herndon-va/re364d2/,"2150 Astoria Cir, Herndon, VA 20170","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Astoria Deluxe,True,"$2,050 – $3,640",1,1,750,"1 bed, 1 bath, 750 sq ft 2 – 12 month lease"
2984,Dulles Greene,https://www.apartments.com/dulles-greene-herndon-va/re364d2/,"2150 Astoria Cir, Herndon, VA 20170","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Fairmount Elite,True,"$2,190 – $3,900",2,2,"1,165","2 beds, 2 baths, 1,165 sq ft 2 – 12 month lease"
2985,Dulles Greene,https://www.apartments.com/dulles-greene-herndon-va/re364d2/,"2150 Astoria Cir, Herndon, VA 20170","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Carlton,True,"$2,200 – $3,600",2,2,"1,125","2 beds, 2 baths, 1,125 sq ft 2 – 12 month lease"
2986,Dulles Greene,https://www.apartments.com/dulles-greene-herndon-va/re364d2/,"2150 Astoria Cir, Herndon, VA 20170","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Essex,True,"$2,250 – $3,960",2,2,"1,225","2 beds, 2 baths, 1,225 sq ft 2 – 12 month lease"
2987,Dulles Greene,https://www.apartments.com/dulles-greene-herndon-va/re364d2/,"2150 Astoria Cir, Herndon, VA 20170","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Carlyle,True,"$2,290 – $4,045",2,2,"1,190","2 beds, 2 baths, 1,190 sq ft 2 – 12 month lease"
2988,Dulles Greene,https://www.apartments.com/dulles-greene-herndon-va/re364d2/,"2150 Astoria Cir, Herndon, VA 20170","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Carlton HA,True,"$2,315 – $3,550",2,2,"1,125","2 beds, 2 baths, 1,125 sq ft 2 – 12 month lease"
2989,Dulles Greene,https://www.apartments.com/dulles-greene-herndon-va/re364d2/,"2150 Astoria Cir, Herndon, VA 20170","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Biltmore Deluxe,True,"$2,345 – $3,720",2,1,995,"2 beds, 1 bath, 995 sq ft 2 – 12 month lease"
2990,Dulles Greene,https://www.apartments.com/dulles-greene-herndon-va/re364d2/,"2150 Astoria Cir, Herndon, VA 20170","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Dorchester,True,"$2,215 – $3,600",2,2,"1,095","2 beds, 2 baths, 1,095 sq ft 2 – 12 month lease"
2991,Dulles Greene,https://www.apartments.com/dulles-greene-herndon-va/re364d2/,"2150 Astoria Cir, Herndon, VA 20170","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Biltmore,True,"$2,020 – $3,555",2,1,995,"2 beds, 1 bath, 995 sq ft 2 – 12 month lease"
2992,Dulles Greene,https://www.apartments.com/dulles-greene-herndon-va/re364d2/,"2150 Astoria Cir, Herndon, VA 20170","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Carlyle Loft,True,"$2,195 – $3,940",2,2,"1,360","2 beds, 2 baths, 1,360 sq ft 2 – 12 month lease"
2993,Dulles Greene,https://www.apartments.com/dulles-greene-herndon-va/re364d2/,"2150 Astoria Cir, Herndon, VA 20170","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Fairmount,True,"$2,150 – $3,860",2,2,"1,155","2 beds, 2 baths, 1,155 sq ft 2 – 12 month lease"
2994,Dulles Greene,https://www.apartments.com/dulles-greene-herndon-va/re364d2/,"2150 Astoria Cir, Herndon, VA 20170","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Carlyle Deluxe,True,"$2,460 – $4,065",2,2,"1,190","2 beds, 2 baths, 1,190 sq ft 2 – 12 month lease"
2995,Dulles Greene,https://www.apartments.com/dulles-greene-herndon-va/re364d2/,"2150 Astoria Cir, Herndon, VA 20170","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Greenbrier,True,"$2,605 – $4,800",3,2,"1,370","3 beds, 2 baths, 1,370 sq ft 2 – 12 month lease"
2996,Dulles Greene,https://www.apartments.com/dulles-greene-herndon-va/re364d2/,"2150 Astoria Cir, Herndon, VA 20170","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Grande,True,"$2,480 – $4,650",3,2,"1,190","3 beds, 2 baths, 1,190 sq ft 2 – 12 month lease"
2997,Dulles Greene,https://www.apartments.com/dulles-greene-herndon-va/re364d2/,"2150 Astoria Cir, Herndon, VA 20170","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Astoria,True,"$1,745 – $3,620",1,1,750,"1 bed, 1 bath, 750 sq ft 2 – 12 month lease"
2998,Dulles Greene,https://www.apartments.com/dulles-greene-herndon-va/re364d2/,"2150 Astoria Cir, Herndon, VA 20170","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Astoria Deluxe,True,"$2,050 – $3,640",1,1,750,"1 bed, 1 bath, 750 sq ft 2 – 12 month lease"
2999,Dulles Greene,https://www.apartments.com/dulles-greene-herndon-va/re364d2/,"2150 Astoria Cir, Herndon, VA 20170","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Fairmount Elite,True,"$2,190 – $3,900",2,2,"1,165","2 beds, 2 baths, 1,165 sq ft 2 – 12 month lease"
3000,Dulles Greene,https://www.apartments.com/dulles-greene-herndon-va/re364d2/,"2150 Astoria Cir, Herndon, VA 20170","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Carlton,True,"$2,200 – $3,600",2,2,"1,125","2 beds, 2 baths, 1,125 sq ft 2 – 12 month lease"
3001,Dulles Greene,https://www.apartments.com/dulles-greene-herndon-va/re364d2/,"2150 Astoria Cir, Herndon, VA 20170","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Essex,True,"$2,250 – $3,960",2,2,"1,225","2 beds, 2 baths, 1,225 sq ft 2 – 12 month lease"
3002,Dulles Greene,https://www.apartments.com/dulles-greene-herndon-va/re364d2/,"2150 Astoria Cir, Herndon, VA 20170","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Carlyle,True,"$2,290 – $4,045",2,2,"1,190","2 beds, 2 baths, 1,190 sq ft 2 – 12 month lease"
3003,Dulles Greene,https://www.apartments.com/dulles-greene-herndon-va/re364d2/,"2150 Astoria Cir, Herndon, VA 20170","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Carlton HA,True,"$2,315 – $3,550",2,2,"1,125","2 beds, 2 baths, 1,125 sq ft 2 – 12 month lease"
3004,Dulles Greene,https://www.apartments.com/dulles-greene-herndon-va/re364d2/,"2150 Astoria Cir, Herndon, VA 20170","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Biltmore Deluxe,True,"$2,345 – $3,720",2,1,995,"2 beds, 1 bath, 995 sq ft 2 – 12 month lease"
